Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
R7EGjHWw0tNheY6-ahH8fQ,Tuome,536 E 5th St,"{'latitude': 40.72412482724, 'longitude': -73.9828906263924}",511,4.5,10009,american
4rWJGwb3rjDoZHA0AECa5A,Melba's Restaurant,300 W 114th St,"{'latitude': 40.8031468838453, 'longitude': -73.9565069228411}",1159,4,10026,american
AKHA6ZU8uM3vmLwH2hqH_A,Loring Place,21 W 8th St,"{'latitude': 40.7329940795898, 'longitude': -73.9975357055664}",421,4.5,10011,american
4FtqGBB96denVJu8KnuGKg,The Milton,1754 2nd Ave,"{'latitude': 40.781258, 'longitude': -73.948988}",424,4,10128,american
fOhgitD0K_uetj9GbedonA,Linen Hall,101 3rd Ave,"{'latitude': 40.7323193887187, 'longitude': -73.9876905276754}",165,4,10003,american
03RL_VcRGXuICl2R6Luu_Q,The Waterfront NYC,500 Hutchinson River Pkwy,"{'latitude': 40.8112556, 'longitude': -73.8352813}",21,4.5,10465,american
v4cXt2qe9pq_XWJflL5ISg,Parc Oasis Oyster Bar,6403 11th Ave,"{'latitude': 40.6290427824765, 'longitude': -74.005197991996}",150,4,11219,american
3aMjf-zblMsOYnzXV5D70A,Moo Burger,240 Court St,"{'latitude': 40.685823, 'longitude': -73.994528}",456,4,11201,american
4Objcs7HXSGuzpb0SOa-Jw,Blue Hill,75 Washington Pl,"{'latitude': 40.7320640251595, 'longitude': -73.9996931018524}",1003,4.5,10011,american
mc7WAD98zV2KG-WwOFyfFw,American Grill,2987 Third Ave,"{'latitude': 40.8188876, 'longitude': -73.9142775}",12,4.5,10455,american
a1M98M-JNpWaY4NmRDxqhg,Rove,72-27 Austin St,"{'latitude': 40.7191490465402, 'longitude': -73.841836117208}",213,4,11375,american
dc3hkLkAqCSxDWQzrx-g9A,Quality Italian,57 W 57th St,"{'latitude': 40.7644044527436, 'longitude': -73.9767805051616}",1076,4,10019,american
7szsAtxOkGJ2ady3Qx7v4w,The Hideaway Seaport,22 Peck Slip,"{'latitude': 40.7080634, 'longitude': -74.002083}",96,4,10038,american
7Oq1UdUHUGZGH_QI6N-0LQ,Hearth,403 E 12th St,"{'latitude': 40.730006, 'longitude': -73.983225}",724,4,10009,american
2RbBg1CIxBZAc2MQPdxkcA,Lillie's Victorian Establishment,13 E 17th St,"{'latitude': 40.737661, 'longitude': -73.991113}",1059,3.5,10003,american
h37t9rA06Sr4EetJjKrfzw,Don Angie,103 Greenwich Ave,"{'latitude': 40.73778, 'longitude': -74.00197}",364,4.5,10014,american
cBC55mBdY_1Zj7dfVeWWQg,Bar Basic,71 7th Ave,"{'latitude': 40.67515, 'longitude': -73.97467}",101,4,11217,american
eSyYRxNDQoOundKSUqRosw,The Daisy,1641 Second Ave,"{'latitude': 40.77741, 'longitude': -73.952434}",248,3.5,10028,american
oCeDS1HexV3bWSJLxmjqXQ,Onieals Grand Street,174 Grand St,"{'latitude': 40.719676, 'longitude': -73.997874}",329,4,10013,american
s41IdamLoN-q6SBVcj7jtg,Cobble & Co.,19 Fulton St,"{'latitude': 40.70701, 'longitude': -74.00356}",169,3.5,10038,american
1TjhL68uTF473c3E-cuLiw,La Bonbonniere,28 8th Ave,"{'latitude': 40.737769995088, 'longitude': -74.004336265057}",364,4,10014,american
oFSRNJrl9MOZCiFTNwP1Xw,Tops Diner,500 Passaic Ave,"{'latitude': 40.750608, 'longitude': -74.163974}",2979,4.5,7029,american
ArfL-sU2FaB73WV1qQ4c6Q,Simple Cafe & Restaurant,346 Bedford Ave,"{'latitude': 40.71244, 'longitude': -73.96275}",183,4,11249,american
VgN7z58EIHmxZ-l73WOz7w,Sisters,900 Fulton St,"{'latitude': 40.6828717, 'longitude': -73.9651809}",297,3.5,11238,american
ZPOqgLIM-RyJNWm_RWKbfw,Dig,691 Broadway,"{'latitude': 40.72829, 'longitude': -73.99453}",40,4,10012,american
2Vk5fhAmg5UwFnuihPSjPw,Pop's Diner,44-29 Kissena Blvd,"{'latitude': 40.7531739751242, 'longitude': -73.8216662406921}",284,4,11355,american
3axYlGbF2M-rHjz0uhKFcg,Whitmans Hudson Yards,331 10th Ave,"{'latitude': 40.751716, 'longitude': -74.001579}",208,4,10001,american
kMxXLrASxsbmS-ZzAaBe-A,Molly's,287 3rd Ave,"{'latitude': 40.73825, 'longitude': -73.98321}",516,4,10010,american
ZwB_do-RrD1Fx3hlhacS9w,Black Iron Burger,152 W 52nd St,"{'latitude': 40.761796, 'longitude': -73.981732}",8,3.5,10019,american
zXCGF0XtqjOv1s4DUHOtqg,Hart's Restaurant,506 Franklin Ave,"{'latitude': 40.681458, 'longitude': -73.955893}",93,4,11238,american
F3kbLGkAc9pNn8O_AElzbg,The Westbury Inn,673 Flatbush Ave,"{'latitude': 40.6568219822565, 'longitude': -73.9599666371942}",82,4,11225,american
AVKRF3v3nvV1NtRc_apQ6g,Hot Potato House,109 Oriental Blvd,"{'latitude': 40.5770903848785, 'longitude': -73.9526605958191}",164,4.5,11235,american
26E3j9l0XW_onVIUP-ThCw,Heidi's House By The Side Of The Road,308 E 78th St,"{'latitude': 40.772189, 'longitude': -73.955029}",625,4.5,10075,american
bEloKDe-QVkwakAwmFKbbA,Frying Pan,207 12th Avenue,"{'latitude': 40.7521174043978, 'longitude': -74.0090024471283}",1516,4,10001,american
vkQSMwAf5yqDw9HfEQYgzw,The Flower Shop,107 Eldridge St,"{'latitude': 40.71807, 'longitude': -73.99213}",124,4,10002,american
W0c-FS060axwxHcCtJwuRw,Broadway Restaurant,2664 Broadway,"{'latitude': 40.79791, 'longitude': -73.96908}",170,4,10025,american
OYmNzOzsAozGaA-L2rMvmQ,The Bronx Brewery,856 E 136th St,"{'latitude': 40.8019015, 'longitude': -73.910599}",149,4,10454,american
5grFfuYswh8K9GoEnOy81A,Bierocracy,12-23 Jackson Ave,"{'latitude': 40.74402, 'longitude': -73.95028}",311,4,11101,american
SLD513aTy53UMk4wQP8Wcg,The Expat,64 Tiemann Pl,"{'latitude': 40.81551, 'longitude': -73.96008}",73,4,10027,american
1JShIY9vNv8fZ0VH9jR0tg,Aqua Bar & Grill,2241 Washington Ave,"{'latitude': 40.8544390873351, 'longitude': -73.8941606506705}",4,3.5,10457,american
KMrQFZY20m4-Dnu3VGltrg,The Hamilton,998 Amsterdam Ave,"{'latitude': 40.8027668786632, 'longitude': -73.9640214206238}",114,4.5,10025,american
0dFmV60ALH5_gvyYka6yUQ,Gramercy Kitchen,184 3rd Ave,"{'latitude': 40.73522, 'longitude': -73.9861}",82,3.5,10003,american
ziIb68Res3eMw7fz83yFxw,Two Hands,262 Kent Ave,"{'latitude': 40.71614308047852, 'longitude': -73.96630579723887}",14,4,11249,american
9AMEw5Kiji_EEMYNON2rcQ,Bareburger,155 William St,"{'latitude': 40.70996, 'longitude': -74.00614}",5,4.5,10038,american
VqPoQGy0q5Q8BWlb0XvZuw,BLT Steak,106 E 57th St,"{'latitude': 40.761162, 'longitude': -73.970335}",406,4,10022,american
D1jp3pfGvyYyaXBN8iJRBg,The Farm On Adderley,1108 Cortelyou Rd,"{'latitude': 40.63965, 'longitude': -73.96754}",1191,4,11218,american
3xTQT7qjZJIxc-eBiFMerQ,1803,82 Reade St,"{'latitude': 40.715498, 'longitude': -74.007178}",433,4.5,10007,american
4zBGXDXg9DzK0IROwCUeFg,Cowgirl Seahorse,259 Front St,"{'latitude': 40.7081358, 'longitude': -74.0004532}",588,4,10038,american
4W0qF6C0KDmGDOc4pR3CkQ,The Spot Mix Grill,5310 Park Ave,"{'latitude': 40.78193, 'longitude': -74.01243}",44,4.5,7093,american
EYH4FiA2phvYg73Jjw1KSA,Friend of A Farmer,77 Irving Pl,"{'latitude': 40.73695, 'longitude': -73.98677}",1262,3.5,10003,american
yGQT6OZ-nNIhTKj32wRlmA,Bar Bolinas,455 Myrtle Ave,"{'latitude': 40.693499, 'longitude': -73.967389}",125,4,11205,american
fPJoi_TVRhjBdPYBZS6kXg,Roll-N-Roaster,2901 Emmons Ave,"{'latitude': 40.5840481565596, 'longitude': -73.9396257952115}",1141,4,11235,american
iNiq1vgWpEa48jlPAce8wQ,The Thirsty Koala,35-12 Ditmars Blvd,"{'latitude': 40.774416, 'longitude': -73.908739}",1106,4.5,11105,american
FVJLpolE724Wkh7xLg0T6Q,Burgies,198 Randolph St,"{'latitude': 40.709677, 'longitude': -73.925075}",2,3.5,11237,american
C2vmQ_SotVArmSK3iPZiCA,Green Kitchen,1619 2nd Ave,"{'latitude': 40.7768171371385, 'longitude': -73.952815267001}",115,3.5,10028,american
3BbKR2GURXEXihFrDYqQkg,Elder Greene,160 Franklin St,"{'latitude': 40.730721, 'longitude': -73.957521}",47,4,11222,american
CSnCdv-LgGTflmw7lATlCg,Aria West Village,14-16 Bedford St,"{'latitude': 40.729135, 'longitude': -74.003412}",3,3.5,10014,american
OYKNRBU-unLF-r0bRZwY3A,Peaches,393 Lewis Ave,"{'latitude': 40.6818070319111, 'longitude': -73.9346463688382}",1146,3.5,11233,american
HYFSOb5o4hppToeYe1va1A,The Rookery,425 Troutman St,"{'latitude': 40.7073514, 'longitude': -73.9221093}",308,4,11237,american
YKfj-CUjgb9xQ1kN_bhNLg,Forgtmenot,138 Division St,"{'latitude': 40.714498871349, 'longitude': -73.9915559401866}",179,4,10002,american
YsDmYRzJo3kiwZvIe1r0Fg,Playa Betty's,320 Amsterdam Ave,"{'latitude': 40.78075, 'longitude': -73.98032}",787,3.5,10023,american
NT2mKx3_kxO9tpjeP2Sv6Q,The Malt House,206 Thompson St,"{'latitude': 40.728647, 'longitude': -73.999383}",425,4,10012,american
SF2G4QfcSV03sMCSsv5s2g,The Cellar,900 Broadway,"{'latitude': 40.73889, 'longitude': -73.9897}",662,4,10003,american
RbMC9zD11aB3kgrXi6O3BQ,The Narrows,1037 Flushing Ave,"{'latitude': 40.704114, 'longitude': -73.930878}",180,4,11237,american
nw5_0jb_u2a6nUt4Je09Xg,Casa Del Chef Bistro,39-06 1/2 64th St,"{'latitude': 40.746291, 'longitude': -73.900092}",213,4.5,11377,american
qCf1QN11Qdncpqb7PhuyVw,The Rag Trader & Bo Peep Cocktail and Highball Store,70 W 36th St,"{'latitude': 40.75059, 'longitude': -73.98628}",465,4.5,10018,american
Mhu-5t9bi1V0tUgf-LgE3g,Haven Rooftop,132 W 47th St,"{'latitude': 40.758413, 'longitude': -73.983292}",874,3.5,10036,american
5K0b-fEk96xUJCV_5ytNog,Contra,138 Orchard St,"{'latitude': 40.719878, 'longitude': -73.989063}",320,4,10002,american
ehyZHDeH7d1KOJLrOHfnEw,Melt Shop,111 Fulton St,"{'latitude': 40.7097319537713, 'longitude': -74.0065573416641}",373,4,10038,american
Ai9zcAveCf-eRPup4HIXhw,Shorty's,62 Pearl St,"{'latitude': 40.7034454, 'longitude': -74.0110779}",275,4,10004,american
oopgHvduXbtgwNRmybEhgQ,Sons of Essex,133 Essex St,"{'latitude': 40.720315, 'longitude': -73.987774}",1248,4,10002,american
OnyP3CYIA9nuGzAlwhyCrA,Pastrami & Grill,1215 Lexington Ave,"{'latitude': 40.777038, 'longitude': -73.957183}",3,5,10028,american
k8iVVuYic-fCgmzzfDkGNA,Moloko,705 Myrtle Ave,"{'latitude': 40.6949690078622, 'longitude': -73.954842}",167,4,11205,american
_pXppRVEAW6zi8uRjx1ULg,Hudson Yards Tavern,360 9th Ave,"{'latitude': 40.751018, 'longitude': -73.997622}",11,4.5,10001,american
uXbm5anCKrg_wmzIwEOR7g,Eugene & Co,397 Tompkins Ave,"{'latitude': 40.683873, 'longitude': -73.943885}",196,4,11221,american
8vwANffgp9s9RDCSn3mD5w,Keg & Lantern Brewing Company,97 Nassau Ave,"{'latitude': 40.724054, 'longitude': -73.950341}",262,4,11222,american
1L0pkxU2QqOkOg2drzqtPA,Randolph Beer,104 S 4th St,"{'latitude': 40.7120096, 'longitude': -73.9634612}",381,4,11249,american
stGcUKRbVS0H-Uv8DTVW4Q,The Factory 380,380 3rd Ave,"{'latitude': 40.74164, 'longitude': -73.98132}",76,4.5,10016,american
WHQpLvxkCK_BMtF8pIShnQ,Carroll Place,157 Bleecker St,"{'latitude': 40.7287, 'longitude': -73.99971}",1104,4,10012,american
m0x7KQdEfhGbvRCgMY7M5A,Corner Bistro,600 11th Ave,"{'latitude': 40.76234, 'longitude': -73.99695}",49,4,10036,american
DEHWHskp2gSAkfdylc4SNA,Yatenga French Bistro & Bar,2269 Adam Clayton Powell Jr Blvd,"{'latitude': 40.8142691169743, 'longitude': -73.9441050339131}",258,4,10030,american
nU4XBdvxDABXqZ6CnB8Dig,Clinton Street Baking Company,4 Clinton St,"{'latitude': 40.721128, 'longitude': -73.983933}",5124,4,10002,american
YKoQUUrUdE_XHw-ikAkumQ,Sunswick,35-02 35th St,"{'latitude': 40.7565251, 'longitude': -73.9253989}",381,4,11106,american
QTVaZDiFElJ-d8vqd0DWww,Emmy Squared Upper East Side,1426 3rd Ave,"{'latitude': 40.77564, 'longitude': -73.9565}",107,4,10028,american
W0sXHSSpkiMEDJiBmSLNYQ,Trestle,34-02 Broadway,"{'latitude': 40.7606154, 'longitude': -73.9229562}",371,4,11106,american
H7S7-vF2z_HfaLo6BGPetw,Attaboy,134 Eldridge St,"{'latitude': 40.7188874, 'longitude': -73.9913351}",557,4,10002,american
ee9pKx3SbttQGvDPP-hwxw,Stella & Danny’s,142 Goffle Rd,"{'latitude': 40.939093, 'longitude': -74.164595}",4,5,7506,american
i1fs2DRTIoKy1sNr3Gx-5g,Vibes,143-06 Liberty Ave,"{'latitude': 40.6920219729081, 'longitude': -73.8093984872103}",214,3.5,11435,american
s3jou_L_LVYGkNHiuhjlew,Boucherie West Village,99 7th Ave S,"{'latitude': 40.733063, 'longitude': -74.0028772}",1539,4.5,10014,american
EaAAP-gDALDL7GxcseMjBQ,The Polo Bar,1 E 55th St,"{'latitude': 40.761559099, 'longitude': -73.9743427135}",423,4,10022,american
YjD9sNbooHMHpvjDzc89rA,Zona Sur Bar Bistro,4314 4th Ave,"{'latitude': 40.650275, 'longitude': -74.009116}",337,4,11232,american
_-LcAMoys6QGxJkupcG90g,Tru Astoria,35-19 Ditmars Blvd,"{'latitude': 40.7746, 'longitude': -73.90809}",386,4,11105,american
ayOj0JXAsuGqVG8reuqpxQ,DiWine,41-15 31st Ave,"{'latitude': 40.76087, 'longitude': -73.91557}",769,4,11103,american
dv4mMmbCAb7FtUj1Md-K6Q,East Village Social,126 St Marks St,"{'latitude': 40.726841, 'longitude': -73.9837265}",172,4.5,10009,american
WESGoub2nzCSRTYoURbcEQ,Shanes Brooklyn,794 Washington Ave,"{'latitude': 40.67421, 'longitude': -73.96324}",346,3.5,11238,american
JnFV_qz7uWbLTY80K89J7Q,Emmett's,50 Macdougal St,"{'latitude': 40.727303, 'longitude': -74.00243}",509,4,10012,american
qlUkzFIbO9g2PDEZMP46Og,Mason Jar NYC,43 E 30th St,"{'latitude': 40.74489, 'longitude': -73.98368}",2,4,10016,american
RUL5ICRMDWEnJPbviJYVQA,Angela's Sandwich Shop,1428 6th Ave,"{'latitude': 40.7651386409998, 'longitude': -73.9765322953463}",227,4,10019,american
3kqGCsIwLwhzWvgyFK6yow,Greenwich Sports Tavern Village,1 7th Ave S,"{'latitude': 40.729714, 'longitude': -74.004792}",31,4,10014,american
Tt9Mkrgd5Zj_ZJEeU0L7Gg,Bocado Cafe,1293 Lexington Ave,"{'latitude': 40.7802514169278, 'longitude': -73.9549089244757}",468,3.5,10128,american
2E2f5H4SltGyD8ciTu8AKg,Chimu Bistro,482 Union Ave,"{'latitude': 40.714903, 'longitude': -73.95144}",809,4,11211,american
bOHWY14f1u8rR1t2ggmbYw,B Cafe East,240 E 75th St,"{'latitude': 40.7709199, 'longitude': -73.95759}",425,4,10021,american
PqqnNrUtU7XTKQvUM4cyqQ,Bar Verde,65 2nd Ave,"{'latitude': 40.7260849061034, 'longitude': -73.9897361397743}",277,4.5,10003,american
a4WZUTKn90dOkeY38JHNjQ,Aurora,70 Grand St,"{'latitude': 40.715621, 'longitude': -73.964757}",651,4,11249,american
L7_siqDfU4-ZA17YtA-SBg,Silver Factory,270 South 5th St,"{'latitude': 40.709227, 'longitude': -73.958598}",208,4.5,11211,american
zUv1BNm_a9-3DkxrCG3tng,Friedman's,450 10th Ave,"{'latitude': 40.755311, 'longitude': -73.998389}",605,4,10018,american
gosjtZsjmPTIBY4eB4qD2Q,Bravest,700 2nd Ave,"{'latitude': 40.747115, 'longitude': -73.973961}",190,4,10016,american
tf3RVircY9-8adku41N6VQ,Superiority Burger,430 E 9th St,"{'latitude': 40.72739, 'longitude': -73.98355}",606,4,10009,american
6jhuT09-nxF_tPZonXnYHA,Beach Cafe,1326 2nd Ave,"{'latitude': 40.7672686, 'longitude': -73.9592185}",259,3,10021,american
KgpOYAG-r_eDsQXFXt0nnQ,Balthazar,80 Spring St,"{'latitude': 40.7226892950401, 'longitude': -73.9982149184027}",3087,4,10012,american
66T7rXIZvcVg7XicY6QObg,Oscar's Place,466 Hudson St,"{'latitude': 40.7318649, 'longitude': -74.0064011}",210,4.5,10014,american
YOOZjCcC4s1MOBtFsaMB8w,The Richmond,695 Bay St,"{'latitude': 40.62508, 'longitude': -74.07463}",130,4.5,10304,american
R_kM3maXKOn_evtyhwvjgw,Brooklyn Bridge Bistro,63 Tillary St,"{'latitude': 40.69641, 'longitude': -73.9884}",61,3,11201,american
B9aM47OiOJtoBKOGY3aMQw,Hutch Astoria,35-07 31st Ave,"{'latitude': 40.7628482, 'longitude': -73.9198806881905}",7,4.5,11106,american
6tGW6KMFB1rLGInE6sB3KA,Kaia Wine Bar,1614 3rd Ave,"{'latitude': 40.7819, 'longitude': -73.95197}",436,4,10128,american
7xxlBDcXm7wwJW5OVD5bFQ,The Queensboro,80-02 Northern Blvd,"{'latitude': 40.7552154, 'longitude': -73.8870393}",263,4,11372,american
2N0rmZr3YVSa_sZYTJHxIA,Imani Caribbean Kitchen & Bar,271 Adelphi St,"{'latitude': 40.6894, 'longitude': -73.97094}",536,4,11205,american
-7PnG_cD9VY-IfHGWzynmQ,Ainslie,76 Ainslie St,"{'latitude': 40.712343, 'longitude': -73.952121}",210,4,11211,american
8XHbZIKDQbXhyKIGiukVeQ,Boucherie Union Square,225 Park Ave S,"{'latitude': 40.73715, 'longitude': -73.98789}",844,4.5,10003,american
wo2mD2d2ufdmM5FV0u139w,The Avenue Restaurant,71-22 Myrtle Ave,"{'latitude': 40.70184, 'longitude': -73.87919}",82,3.5,11385,american
QNYqjEyw9xEYRzzQ0OLCSA,Gus' American Grill,7206 New Utrecht Ave,"{'latitude': 40.618079, 'longitude': -73.999555}",79,4,11228,american
F1cTAyVghrMagxFHikwQKQ,Garden Cafe,4961 Broadway,"{'latitude': 40.8681059, 'longitude': -73.920263}",239,3.5,10034,american
qt5uTX0DOsAJpNy-IwNM7g,Wattli Bar and Kitchen,1505 Newkirk Ave,"{'latitude': 40.635821, 'longitude': -73.963139}",30,4.5,11226,american
_iPthQyOqcwanZcVZ28M2Q,Franklin820,820 Franklin Ave,"{'latitude': 40.66995, 'longitude': -73.95839}",71,4,11225,american
Tgi-rDD3mxFi9uGybZxdaQ,Faun,606 Vanderbilt Ave,"{'latitude': 40.678271, 'longitude': -73.968883}",160,4,11238,american
Kgf2O5qRqSpPv8E346J8jQ,Prospect Bar & Grill,545 5th Ave,"{'latitude': 40.665832, 'longitude': -73.988916}",152,4,11215,american
GxMhN2PEttvw7CRGIzB6Gg,Baron's,564 Dekalb Ave,"{'latitude': 40.6908116, 'longitude': -73.953915}",302,4.5,11205,american
bkIMbvXOcztDVz8bpyhMzQ,The Dead Poet,450 Amsterdam Ave,"{'latitude': 40.78499, 'longitude': -73.97735}",435,4,10024,american
e_2o3neKJ5vwDXKd70XLBg,Uncle Peter's,83-15 Northern Blvd,"{'latitude': 40.75598, 'longitude': -73.88382}",223,4,11372,american
Duh9gmBVHodHKQaQqsyZcg,Mom's Kitchen & Bar,33-01 31st Ave,"{'latitude': 40.76372, 'longitude': -73.92158}",761,4,11102,american
hk3ohp_A4L4UgWTexDxf_Q,Gallaghers Steakhouse,228 W 52nd St,"{'latitude': 40.762876, 'longitude': -73.983837}",1214,4,10019,american
zv29TbzPs9-rD5ql0qWw5A,The Shadmoor,1066 2nd Ave,"{'latitude': 40.75866, 'longitude': -73.9655499}",312,4.5,10022,american
3Q4FMHLSTM8sATaEHeZ6Tg,Blanca,261 Moore St,"{'latitude': 40.7050708681994, 'longitude': -73.933581}",168,4,11206,american
keOMomcnyrJEQvFtfEYadg,Swell Dive,1013 Bedford Ave,"{'latitude': 40.689183858613, 'longitude': -73.9549609646201}",96,4,11205,american
74FFOreAgPphSwSZlfZzgw,Jones Wood Foundry,401 E 76th St,"{'latitude': 40.7703854340118, 'longitude': -73.9535711917713}",664,4,10021,american
hPcNSnzW_oJMAoa7fIWKQw,Jackson Hole Burgers,232 E 64th St,"{'latitude': 40.763807, 'longitude': -73.962919}",378,3.5,10065,american
8ucQ3A7f6h9_PkKStYBkQA,LaLou,581 Vanderbilt Ave,"{'latitude': 40.680311, 'longitude': -73.967596}",49,4,11238,american
VvsZAnEwU4c8Xkyrzx05Nw,Anytime,23 W 32nd St,"{'latitude': 40.74779, 'longitude': -73.98674}",1436,4.5,10001,american
ZOfk6Ao0db5icjc0WEq7zg,Bacchus Bistro & Wine Bar,409-411 Atlantic Ave,"{'latitude': 40.68692, 'longitude': -73.98437}",490,4,11217,american
Pn5B8A4P23d5_FE6y8A2wA,Mama Fox,327 Stuyvesant Ave,"{'latitude': 40.6832286325504, 'longitude': -73.9319809048272}",104,4,11233,american
oBcuOhubYwHV_bY35lu5hA,Petee's Cafe,505 Myrtle Ave,"{'latitude': 40.693794, 'longitude': -73.964702}",98,4,11205,american
03CMrhOXIG3zSgM6rQClEg,Cafe Con Amor,64-16 Roosevelt Ave,"{'latitude': 40.745821, 'longitude': -73.899537}",91,3.5,11377,american
0bCzAx6i4GJsVVfRRNm0Ng,Hilltop Park Alehouse,3821 Broadway,"{'latitude': 40.8355357692981, 'longitude': -73.9441479742527}",83,4,10032,american
4lvM8_IWe_TgSszfwhmrdg,12 Chairs Cafe,342 Wythe Ave,"{'latitude': 40.7145615, 'longitude': -73.9653168}",285,4,11249,american
ZgU1Jmw9Itx_bEveDXtiFA,Jackson's Eatery | Bar,10-37 Jackson Ave,"{'latitude': 40.74241, 'longitude': -73.95323}",255,4.5,11101,american
I8GbxMc0TVH5zdgkvPTJBA,Rivercrest,33-15 Ditmars Blvd,"{'latitude': 40.7751779476155, 'longitude': -73.9092504946148}",35,4,11105,american
n4m37Dm2Y5MUPF_dFGG_ww,Fort Washington Public House,3938 Broadway,"{'latitude': 40.8390591026124, 'longitude': -73.9410637691617}",70,4,10032,american
DmOxYVMsPfAhA3iXS15mJA,Brewski's,3718 E Tremont Ave,"{'latitude': 40.8265599, 'longitude': -73.8224469}",113,3.5,10465,american
7NqFIuXuRwm6WuuseLxAVw,Delmonico's,56 Beaver St,"{'latitude': 40.705028, 'longitude': -74.010256}",1057,4,10004,american
xTWpl9DgIkkr5B8h8_xUpA,Lokal 83 Mediterranean Kitchen,473 Columbus Ave,"{'latitude': 40.7842696, 'longitude': -73.9734941}",345,4.5,10024,american
0gndpfi58MSCVjcFaKYWag,Creamline,75 9th Ave,"{'latitude': 40.7426136986425, 'longitude': -74.0057623780487}",330,3.5,10011,american
bJdS98j_HTfyg-xUlu6V5A,Dark Horse,17 Murray St,"{'latitude': 40.713718, 'longitude': -74.008036}",396,4,10007,american
yhgR7fya9o53XJtN9la1Ww,Heart of Gold,37-14 31st Ave,"{'latitude': 40.7616, 'longitude': -73.9183}",9,5,11103,american
dadH6POPTxSGzLGQR93rIw,The Chester,18 9th Ave,"{'latitude': 40.7398532, 'longitude': -74.0057335}",274,3,10014,american
hOuETUkoGbMDyA4w9fmdmg,Craft House,60 Vanduzer St,"{'latitude': 40.636373, 'longitude': -74.077543}",334,4.5,10301,american
gEmAC20Mifdsa_5IoXsyrA,The G.O.A.T,1674 Richmond Rd,"{'latitude': 40.5891519694886, 'longitude': -74.1014669090509}",44,4,10304,american
J4-UKUUx_cuclPt__ZwOPg,One Mile House,10 Delancey St,"{'latitude': 40.720394, 'longitude': -73.99321}",241,4,10002,american
xd7ioU33jkwx0hQ3kUNIOg,The Double Windsor,210 Prospect Park W,"{'latitude': 40.66063, 'longitude': -73.98056}",424,4,11215,american
_Tn0eN5E37WBf8oVdOA9BA,Harriet's Rooftop,60 Furman St,"{'latitude': 40.702302, 'longitude': -73.995582}",50,3,11201,american
wYgp-defqwJPhjC6Y_WKWg,BurgerFi,719 86th St,"{'latitude': 40.61883, 'longitude': -74.02131}",313,4,11228,american
DLRbxg74oWNPQJdbSkTDxQ,Suprema Provisions,305 Bleecker St,"{'latitude': 40.7326925, 'longitude': -74.0036155}",247,4,10014,american
5ZWX85Le2vNrtAw5s9lHdQ,Halsey's Tavern,3095 33rd St,"{'latitude': 40.763732, 'longitude': -73.9215625}",117,4.5,11102,american
T7-BtR3aYps17K7CHiHlOQ,Sanpanino,187 State St,"{'latitude': 40.69034, 'longitude': -73.991676}",32,4.5,11201,american
z162DE_RK9mS03E3SIgv_Q,Barrel 79,79 Audubon Ave,"{'latitude': 40.84118, 'longitude': -73.9377}",41,4.5,10032,american
xQ445GaWVN5Aa3sFX9OoIg,Buvette,42 Grove St,"{'latitude': 40.732704, 'longitude': -74.004317}",1766,4,10014,american
GxHJW71bjiX5E_mB-qNSmQ,Branded Saloon,603 Vanderbilt Ave,"{'latitude': 40.6792488098145, 'longitude': -73.9679718017578}",226,3.5,11238,american
UXT6--pvWzv1TSzm1aAJCA,Maria On The Grill,2678 Pitkin Ave,"{'latitude': 40.675037, 'longitude': -73.873099}",1,5,11208,american
hZADljjh1ZDv1Lsp1vZNlA,Frank Restaurant,88 2nd Ave,"{'latitude': 40.726892, 'longitude': -73.988697}",1,5,10003,american
qcMpRNrnS6gggYv28dgm_A,Belle Reve,305 Church St,"{'latitude': 40.7194897, 'longitude': -74.0041143883606}",167,4,10013,american
REDWyPG0UJc5u8iU8mP6Hw,Rocco Steakhouse,72 Madison Ave,"{'latitude': 40.7438607, 'longitude': -73.9861214}",363,4.5,10016,american
AawLwOYZwMf_9wkShExfuw,Sanfords Astoria,30-13 Broadway,"{'latitude': 40.7623, 'longitude': -73.92555}",889,4,11106,american
q45SMZfNrF4XZZWzIC4tGw,Westville Hudson,333 Hudson St,"{'latitude': 40.727125, 'longitude': -74.007683}",526,4,10013,american
dMhRafXdr765DHe0k-QfaQ,ABC Kitchen,35 E 18th St,"{'latitude': 40.737832, 'longitude': -73.989649}",2982,4,10003,american
6AC4yhUdnh64zE6b5-n6OQ,Renaissance Harlem,2245 Adam Clayton Powell,"{'latitude': 40.8133399, 'longitude': -73.94467}",211,4,10027,american
BvnEhQ_8Db95Kf0ZGa4s7w,JG Melon,89 MacDougal St,"{'latitude': 40.7290891, 'longitude': -74.0014326}",219,3.5,10012,american
P-XnPhzdGbgbMYIcS0cpTA,The Brewery Bar & Kitchen,49-18 30th Ave,"{'latitude': 40.760256, 'longitude': -73.907328}",118,4.5,11377,american
i5X8PLi7czdXXh6rk38-Bw,Texas Chicken & Burgers,1104 Lafayette Ave,"{'latitude': 40.692495, 'longitude': -73.927639}",4,3.5,11221,american
67PwiU_HvwcSvXvq-kZcWg,Alan's Kitchen Mexican Cuisine,316 W 39th St,"{'latitude': 40.755535, 'longitude': -73.992217}",83,4.5,10018,american
45r5T47m3RaQqNQxOCb98w,Route 66 Bar & Grill,858 9th Ave,"{'latitude': 40.76695, 'longitude': -73.9862}",300,3,10019,american
