Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
UJtUaOXnwtQA1rb-4BHsCg,Hai Sun Chinese Restaurant,651 Flatbush Ave,"{'latitude': 40.6575736999512, 'longitude': -73.9600143432617}",42,3,11225,chinese
chinese,,,,,,,
AfF4zVbVI27zwgkzOLYDFg,Xi'an Famous Foods,648 Manhattan Ave,"{'latitude': 40.7243301734731, 'longitude': -73.9509299397469}",223,4,11222,chinese
chinese,,,,,,,
ZYWwYSXWyDlVYIjPgXmIQA,East Garden,32-10 36th Ave,"{'latitude': 40.7560263, 'longitude': -73.9285962}",50,3.5,11106,chinese
chinese,,,,,,,
ehNeUb95vEGMNvk3tZVpPQ,Empire Chinese Restaurant,1635 St Nicholas Ave,"{'latitude': 40.856115, 'longitude': -73.929076}",9,3.5,10040,chinese
chinese,,,,,,,
EDLKX7cCxPbmbmo1XG3xJQ,Grand Sichuan,342 Grove St,"{'latitude': 40.72047, 'longitude': -74.04252}",465,3,7302,chinese
chinese,,,,,,,
a5Ei7GYvlXCDv-j3q1lBLg,China Delight,722 4th Ave,"{'latitude': 40.661844, 'longitude': -73.996885}",21,4,11232,chinese
chinese,,,,,,,
P2bxlKAmRWZIpHdJ_JT3fg,East Harbor Seafood Palace,714 65th St,"{'latitude': 40.633533, 'longitude': -74.014343}",688,4,11220,chinese
chinese,,,,,,,
zb78ua-FlfFRj8v082giBw,Jimmy's House,162 E 25th St,"{'latitude': 40.74016, 'longitude': -73.98256}",127,3.5,10010,chinese
chinese,,,,,,,
_WXa2M3gz2Mi0ys3s88nDw,La Salle Dumpling Room,3141 Broadway,"{'latitude': 40.81407, 'longitude': -73.959833}",263,4,10027,chinese
chinese,,,,,,,
e-6UcplEErq2Hj14-eiM6Q,China King,1759 Lexington Ave,"{'latitude': 40.794303, 'longitude': -73.944572}",38,3.5,10029,chinese
chinese,,,,,,,
poRWXhCG1-mVxs1kuw_ZEg,Red Hot Szechuan,349 7th Ave,"{'latitude': 40.666088, 'longitude': -73.98191}",189,3.5,11215,chinese
chinese,,,,,,,
L37A2JWXfwR_PgKColA8xA,Big Wong,67 Mott St,"{'latitude': 40.71624, 'longitude': -73.99842}",1451,3.5,10013,chinese
chinese,,,,,,,
BPErPpKSNluwcjbKRgze3w,Xi'an Famous Foods,328 E 78th St,"{'latitude': 40.77197, 'longitude': -73.95452}",539,4,10075,chinese
chinese,,,,,,,
UiBQ8Uyu4wfOtEM1Rr8ycA,Shanghai Asian Cuisine,14A Elizabeth St,"{'latitude': 40.7159077, 'longitude': -73.997383}",501,4,10013,chinese
chinese,,,,,,,
XmycF9-fpEPlgMe8_qgJrQ,Lucky Eight,5204 8th Ave,"{'latitude': 40.639961, 'longitude': -74.00509}",208,4,11220,chinese
chinese,,,,,,,
MYPes7EWP5aLiVG1Z_9eFQ,Jing Fong,380 Amsterdam Ave,"{'latitude': 40.7827096147799, 'longitude': -73.9789128775797}",213,3,10024,chinese
chinese,,,,,,,
xi_QX5uArqDM4LeL4WIv1Q,Li's Kitchen,2515 Williamsbridge Rd,"{'latitude': 40.8634617, 'longitude': -73.8584642}",35,4,10469,chinese
chinese,,,,,,,
nrPfcOC4mGnEL-9CpoGhMg,Ming's Caffe,28 Canal St,"{'latitude': 40.714321, 'longitude': -73.990509}",125,4,10002,chinese
chinese,,,,,,,
YIwYw_A_LRwK66HBTzogYQ,Xing's Chef,46-20 Ditmars Blvd,"{'latitude': 40.7701092079077, 'longitude': -73.9021204913637}",84,4,11105,chinese
chinese,,,,,,,
PBh9J_5HF8dtg2MTTUqVnw,Autumn Asian Restaurant,349 Flatbush Ave,"{'latitude': 40.677148, 'longitude': -73.9721409}",48,3.5,11238,chinese
chinese,,,,,,,
PphgRM2pDtbAB6pBsU6r3Q,Zhangs Garden,1661 St Johns Pl,"{'latitude': 40.670394, 'longitude': -73.921791}",4,4.5,11233,chinese
chinese,,,,,,,
tDYk6DmmU3buWBs9G0NBXQ,China Restaurant,937 Utica Ave,"{'latitude': 40.650260925293, 'longitude': -73.929931640625}",68,4,11203,chinese
chinese,,,,,,,
PQSrlPW8BGZr8AsgCxVcWQ,Weng Garden,872 Hancock St,"{'latitude': 40.685707, 'longitude': -73.920722}",14,4,11233,chinese
chinese,,,,,,,
PwIMIWCzL7tlOVb-v0_RKw,Emperor House,767 Forest Ave,"{'latitude': 40.62925, 'longitude': -74.11467}",20,4,10310,chinese
chinese,,,,,,,
b7uTP_afs5Gkf66K7yDl-w,Food King,56 Market St,"{'latitude': 40.71173, 'longitude': -73.99401}",16,3.5,10002,chinese
chinese,,,,,,,
T6C8ypkaLU5dfRR9j0DVFw,Northern Dumpling House,83-05 Broadway,"{'latitude': 40.74115, 'longitude': -73.87963}",1,5,11373,chinese
chinese,,,,,,,
dv-RaOwKFizDe4c5-sVJ5w,Peking BBQ,58-11 Woodside Ave,"{'latitude': 40.7457277, 'longitude': -73.9062112}",255,4,11377,chinese
chinese,,,,,,,
h3yz3w8ke1jIaGnqGln93A,Sun Wah Restaurant,3016 36th Ave,"{'latitude': 40.756608, 'longitude': -73.930066}",46,3.5,11106,chinese
chinese,,,,,,,
l1nX-f46dmOEmYPoiuLSaw,Peking Duck House,236 E 53rd St,"{'latitude': 40.756912, 'longitude': -73.968109}",465,3.5,10022,chinese
chinese,,,,,,,
rg81bHp68jmuajBaOqVR0A,C H F Chinese Restaurant,5411 5th Ave,"{'latitude': 40.64252631252172, 'longitude': -74.01268994031366}",4,5,11220,chinese
chinese,,,,,,,
eQKYZWnBjPUjINAnFmrmbA,P.F. Chang's,10 Port Imperial Blvd,"{'latitude': 40.7802677928232, 'longitude': -74.0095958081818}",471,2.5,7093,chinese
chinese,,,,,,,
6qR5GGsP8BkyMfOY3dpmmw,Peking Garden,362 Wilson Ave,"{'latitude': 40.69498, 'longitude': -73.91616}",9,3.5,11221,chinese
chinese,,,,,,,
AFidVhcRHCmlk6YxgRlO2Q,Golden Fountain Kitchen,11616 Metropolitan Ave,"{'latitude': 40.707262693702, 'longitude': -73.8350343704224}",114,3.5,11418,chinese
chinese,,,,,,,
rkeH5HJIuX7ZcOaYNum9xA,Wu's Wonton King,165 E Broadway,"{'latitude': 40.7139415501646, 'longitude': -73.9899386554248}",295,3.5,10002,chinese
chinese,,,,,,,
3cjw6qOQe5Qf_l_SciOfcQ,Yummy 88,130 Wilson Ave,"{'latitude': 40.70066519678717, 'longitude': -73.926149}",21,3,11237,chinese
chinese,,,,,,,
hdiQrGDT8enOzpxaipBzNA,Mee Noodle Shop & Grill,223 1st Ave,"{'latitude': 40.7309882, 'longitude': -73.983084}",130,3,10003,chinese
chinese,,,,,,,
sGwQYKPaMJ-tD2E4fQ0EJQ,Jardin De China,3737 Jct Blvd,"{'latitude': 40.750672, 'longitude': -73.869982}",236,4,11368,chinese
chinese,,,,,,,
fa5a7jksUak7yleWLWMigg,Joe’s Steam Rice Roll,261 Canal St,"{'latitude': 40.7190194496717, 'longitude': -74.0008207038045}",294,4,10013,chinese
chinese,,,,,,,
cQRQXI3-B5eGFCi_aj1IyQ,Golden City Chinese Restaurant,2545 Amsterdam Ave,"{'latitude': 40.8513247, 'longitude': -73.9283376}",12,4.5,10033,chinese
chinese,,,,,,,
ieOIBz6Gfqmwm1B0wUzh9g,Mama Lee,213-12 48th Ave,"{'latitude': 40.755368, 'longitude': -73.767415}",503,4.5,11364,chinese
chinese,,,,,,,
RQRQOO_CGhj16AIz4KqlQA,Fu Zhou Wei Zhong Wei Jia Xiang Feng Wei,88 E Broadway,"{'latitude': 40.713837, 'longitude': -73.99414}",28,4.5,10002,chinese
chinese,,,,,,,
pjbMNd88LRNxvrwaO8kEhQ,New Apollo II,1477 Myrtle Ave,"{'latitude': 40.6991691589355, 'longitude': -73.9166564941406}",59,3.5,11237,chinese
chinese,,,,,,,
TV8v5BQXMprtMwhkUXjLdw,Hong Kong Kei One,4207 Hylan Blvd,"{'latitude': 40.5376089, 'longitude': -74.1503651}",95,4.5,10308,chinese
chinese,,,,,,,
lkWcA6W73HDgogF5D104-w,Grand Shanghai House,9 Pell St,"{'latitude': 40.714603, 'longitude': -73.997787}",40,4.5,10013,chinese
chinese,,,,,,,
yj9vVa08ABH6BBOLHMfJag,Bund On Broadway,25-08 Broadway,"{'latitude': 40.7631578922095, 'longitude': -73.9282292}",220,4,11106,chinese
chinese,,,,,,,
6LfskUyZzmcDSV6h5kOwGw,Peking Duck House,28 Mott St,"{'latitude': 40.71461, 'longitude': -73.99871}",863,3.5,10013,chinese
chinese,,,,,,,
_f6jjUliJY8IVrgkcgG_zw,Lee Good Taste,2686 Pitkin Ave,"{'latitude': 40.6751870148044, 'longitude': -73.8729380071163}",15,4.5,11208,chinese
chinese,,,,,,,
qGgQMVExGERqGhZNDM2ROg,Wu Liang Ye,36 W 48th St,"{'latitude': 40.75781, 'longitude': -73.97994}",508,3.5,10036,chinese
chinese,,,,,,,
YfJZBmm9tfW--W_WIGReqA,Baili Restaurant,2728 Church Ave,"{'latitude': 40.65047, 'longitude': -73.951484}",34,4,11226,chinese
chinese,,,,,,,
ePVlFbTzdVQFWie__kdplg,Main Noodle House,1011 6th Ave,"{'latitude': 40.752143, 'longitude': -73.986396}",414,3.5,10018,chinese
chinese,,,,,,,
tguMh2GgOcU9fu6WN3dqpw,The Original Buddha Bodai Kosher Vegetarian Restaurant,5 Mott St,"{'latitude': 40.7138543, 'longitude': -73.9989484}",1027,4,10013,chinese
chinese,,,,,,,
bMAsaXIDMActYCYCw0HcCQ,No 1 Chinese Restaurant,825 W 181st St,"{'latitude': 40.8513816, 'longitude': -73.9394706}",118,3.5,10033,chinese
chinese,,,,,,,
rhEfNtVrckQj-Ns44OBHgA,86 Noodles,8608 4th Ave,"{'latitude': 40.6226399, 'longitude': -74.02878}",209,3.5,11209,chinese
chinese,,,,,,,
2DlAPX4KBG8e7veOWYR6DQ,New Hardee Chinese Restaurant,835 Dekalb Ave,"{'latitude': 40.69244, 'longitude': -73.94299}",32,3.5,11221,chinese
chinese,,,,,,,
vdZaeSDbsWd_JeNqt92NmA,Yang Kee 1 Chinese,7501 101st Ave,"{'latitude': 40.679894, 'longitude': -73.862278}",13,3,11416,chinese
chinese,,,,,,,
q2bIyvU8CQwiB6xe_iVs0g,Fan Fried Rice Bar,525 Dekalb Ave,"{'latitude': 40.69099, 'longitude': -73.95587}",85,4.5,11205,chinese
chinese,,,,,,,
qu3niqEXOUdNxCCXnSPBYg,Xi'an Famous Foods,313 6th Ave,"{'latitude': 40.730996, 'longitude': -74.0018838}",102,4,10014,chinese
chinese,,,,,,,
czQm6Ull9V6b-64amhUMyA,Good Taste Restaurant,3371 Broadway,"{'latitude': 40.8214624, 'longitude': -73.9543845}",55,4,10031,chinese
chinese,,,,,,,
2rqb2T5IS2D7A6UB5QwNKw,Yun Nan Flavor Garden,5121 8th Ave,"{'latitude': 40.639996, 'longitude': -74.004509}",309,4,11220,chinese
chinese,,,,,,,
QaolMEijS7L6eodSneOdng,Tri Dim West,467 Columbus Ave,"{'latitude': 40.78412, 'longitude': -73.97368}",109,4,10024,chinese
chinese,,,,,,,
4OGtGzKP6fvRu7MfQMRSEQ,Hong Kong,1703 Lexington Ave,"{'latitude': 40.7926783064322, 'longitude': -73.9457814748688}",16,4,10029,chinese
chinese,,,,,,,
lgHmMRBaU-48kGaNz3jYxg,Chairman Sun 国色天湘,47-30 Vernon Blvd,"{'latitude': 40.74465, 'longitude': -73.95375}",196,3.5,11101,chinese
chinese,,,,,,,
Dj0jblwuWTftL1D7_Kun6Q,Noodles 28,417 3rd Ave,"{'latitude': 40.74261, 'longitude': -73.97997}",206,3,10016,chinese
chinese,,,,,,,
kNOr6_g6QfBHdhf89j3g5w,Taiwan Pork Chop House,3 Doyers St,"{'latitude': 40.71424, 'longitude': -73.99799}",475,4,10013,chinese
chinese,,,,,,,
y8JSKjpWeQg8vzm5wovOwQ,The Bund,100-30 Queens Blvd,"{'latitude': 40.7264404960967, 'longitude': -73.8532474276788}",269,3.5,11375,chinese
chinese,,,,,,,
Wu9AymEM_RM2cnRPslVlIw,East 21,71-26 Roosevelt Ave,"{'latitude': 40.7464685299281, 'longitude': -73.8940858840942}",83,3.5,11372,chinese
chinese,,,,,,,
dRKdRpPEo6rJ2X0RYbfZzQ,Golden Z,1410 Ave U,"{'latitude': 40.598533, 'longitude': -73.956928}",88,4,11229,chinese
chinese,,,,,,,
zPMSuQJRpXi11G_Tqv1LJQ,Mr. Wonton,78-05 Jamaica Ave,"{'latitude': 40.6919899, 'longitude': -73.8639984}",27,4,11421,chinese
chinese,,,,,,,
8ELR553JyleoJYtT19yNQg,Mei Mei Chinese Restaurant,3566 Nostrand Ave,"{'latitude': 40.5969532, 'longitude': -73.9413834}",13,4,11229,chinese
chinese,,,,,,,
hBbAmEYXM4L03AU9Vt_p9g,Hong Kong Station,157 W 47th St,"{'latitude': 40.75894, 'longitude': -73.98372}",126,3.5,10036,chinese
chinese,,,,,,,
4PG9npz7q_LP2H5LfDjWig,#1 Garden Chinese,221 Prospect Park W,"{'latitude': 40.660046, 'longitude': -73.980313}",61,3.5,11215,chinese
chinese,,,,,,,
dTZ-q8CwEDo9iVKM0tydnQ,Great Sichuan,363 3rd Ave,"{'latitude': 40.74082, 'longitude': -73.98127}",198,3.5,10016,chinese
chinese,,,,,,,
z6HMM_cSraJFkQFvSjWGDA,Lucky Chinese Restaurant,5008 69th St,"{'latitude': 40.7367175, 'longitude': -73.8960949}",21,4,11377,chinese
chinese,,,,,,,
OXTcpNk9ZXuOxPnjpcSs7w,Pearl Garden,14508 14th Ave,"{'latitude': 40.786695, 'longitude': -73.8219}",116,4,11357,chinese
chinese,,,,,,,
_EgBjtufCZIWwUkRn53OAA,Alley 41,136-45 41st Ave,"{'latitude': 40.75911, 'longitude': -73.828}",184,4,11355,chinese
chinese,,,,,,,
0mRtZ39VQI5CfHEJ7zDwug,Duck Wong,2341 86th St,"{'latitude': 40.6002, 'longitude': -73.9904}",196,4,11214,chinese
chinese,,,,,,,
_MdNLeBAcwv5Nb2yArZFvg,Happy Garden,2926 30th Ave,"{'latitude': 40.76728, 'longitude': -73.922814}",70,3.5,11102,chinese
chinese,,,,,,,
Yj3pRPnIG05AjRfGP0Afjg,Mei Chung Mei Restaurant,157 W 231st St,"{'latitude': 40.8784523010254, 'longitude': -73.902961730957}",20,4,10463,chinese
chinese,,,,,,,
iygZyb8glwWAV897IVTvwQ,Taste of Oriental,614 4th Ave,"{'latitude': 40.66492, 'longitude': -73.99369}",23,3.5,11215,chinese
chinese,,,,,,,
V58g7E1AHkuTchTVyLQuYQ,Saigon Grill & Bar,4521 Ave N,"{'latitude': 40.61883, 'longitude': -73.93099}",230,4.5,11234,chinese
chinese,,,,,,,
x_t-FtDa5HVgc-wecp0HBg,Supreme Restaurant,100 Mott St,"{'latitude': 40.71726, 'longitude': -73.99721}",2155,3.5,10013,chinese
chinese,,,,,,,
239gkHS4sotgrs7cK7QT-w,Empire Kitchen,1575 Park Pl,"{'latitude': 40.67206, 'longitude': -73.925008}",5,4,11233,chinese
chinese,,,,,,,
WEa266y5CsANNqvyfG7elA,King's Kitchen,158 Lewis Ave,"{'latitude': 40.6913483887911, 'longitude': -73.9367651939392}",7,4.5,11221,chinese
chinese,,,,,,,
u6Yrkowq8k5zBpClvjX2FA,Happy Garden Chinese Restaurant,7211 3rd Ave,"{'latitude': 40.63314, 'longitude': -74.02678}",45,4,11209,chinese
chinese,,,,,,,
Jn_p5WaprUY3Ql_539gsWw,M&J Asian Cuisine,600 E 14th St,"{'latitude': 40.7292851717997, 'longitude': -73.9780369922164}",41,3.5,10009,chinese
chinese,,,,,,,
XJ68bnXVpW-pZTuiDrnCzQ,China Pavilion,2102 Eastchester Rd,"{'latitude': 40.8563, 'longitude': -73.84374}",34,4,10461,chinese
chinese,,,,,,,
YKsHo3V-PkeRQdLYOdG7ZA,Lucky Chen - 五锦轩,13553 Northern Blvd,"{'latitude': 40.7634, 'longitude': -73.83159}",166,4.5,11354,chinese
chinese,,,,,,,
8Ef9eUwj4fO3uyY1dgEHsg,Splendid China,2038 Amsterdam Ave,"{'latitude': 40.835598, 'longitude': -73.940437}",31,3.5,10032,chinese
chinese,,,,,,,
e1r5NNXmsCX7XGhJYzZtJA,Spring Garden,4710 Ave N,"{'latitude': 40.61867, 'longitude': -73.92938}",25,3.5,11234,chinese
chinese,,,,,,,
0CXOlOPhQSSg3lSs27GOTA,Joyo Asian,79-17 Myrtle Ave,"{'latitude': 40.70302, 'longitude': -73.87014}",21,4,11385,chinese
chinese,,,,,,,
SNDUD4LFjVHWwrdAkokxRg,Mei Yu Spring,29 Catherine St,"{'latitude': 40.7125753536096, 'longitude': -73.9971762470746}",85,4,10002,chinese
chinese,,,,,,,
54_wHr9PpvpZDeEeIVtXCA,Nai Brother Chinese Sauerkraut Fish,135-3 Roosevelt Ave,"{'latitude': 40.75917756288389, 'longitude': -73.83158504672816}",2,5,11354,chinese
chinese,,,,,,,
iFAAI-7NoceHYVybom5SyA,New Peking,7715 37th Ave,"{'latitude': 40.7494475, 'longitude': -73.8884253}",61,3.5,11372,chinese
chinese,,,,,,,
S-aX_Pz8F7nDL6kRThKcHw,Vanessa's Dumpling House,310 Bedford Ave,"{'latitude': 40.713795, 'longitude': -73.961983}",533,3.5,11211,chinese
chinese,,,,,,,
dSZH0XgoZ-AT0qezA9Xx-g,King's Wok,4912 30th Ave,"{'latitude': 40.76005, 'longitude': -73.90741}",25,4,11377,chinese
chinese,,,,,,,
ItZ8CzZAGXGjB8_9HxDIXg,Grand Sichuan Eastern,172 8th Ave,"{'latitude': 40.74256, 'longitude': -74.00026}",124,3,10011,chinese
chinese,,,,,,,
PKkCtyZQpVEzivSF41ZgIw,Sunrise Chinese Restaurant,3320 Broadway,"{'latitude': 40.760806, 'longitude': -73.923281}",50,3.5,11106,chinese
chinese,,,,,,,
GKZa6xX1ZctdDTLDyfGBHw,Thank You Come Again,445 Albee Square W,"{'latitude': 40.69121, 'longitude': -73.98331}",28,4,11201,chinese
chinese,,,,,,,
rHg81VzTGVREMCfMmgYMog,Delicious Wok,5952 Summerfield St,"{'latitude': 40.700328, 'longitude': -73.896705}",33,4,11385,chinese
chinese,,,,,,,
Nt3Y26a6OMtdBe8xMMJjqQ,Mee Noodle Shop & Grill,930 2nd Ave,"{'latitude': 40.754463, 'longitude': -73.968518}",300,3.5,10022,chinese
chinese,,,,,,,
Va_mnsEvBghHXvc7uZIWJQ,Spice Symphony,182 Lexington Ave,"{'latitude': 40.744722, 'longitude': -73.981202}",603,4,10016,chinese
chinese,,,,,,,
w6TG3n_XFKi9t8txdqF9sA,Yummy Chinese Restaurant,1717 Cornelia St,"{'latitude': 40.7005043029785, 'longitude': -73.905647277832}",18,3.5,11385,chinese
chinese,,,,,,,
5uTJ_4fWfT1ImuwCLN9xGA,Shanghai Best,95 Montgomery St,"{'latitude': 40.7168947, 'longitude': -74.0387484}",384,3,7302,chinese
chinese,,,,,,,
LYp3izplqg0x-h9CBlb-MQ,China Gourmet,877 8th Ave,"{'latitude': 40.76381, 'longitude': -73.98524}",234,2.5,10019,chinese
chinese,,,,,,,
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,43 W 65th St,"{'latitude': 40.7727826, 'longitude': -73.9811626}",482,3,10023,chinese
chinese,,,,,,,
_eWN3zih_cnY0fiLWva9EA,Li Wan Restaurant,6428 Metropolitan Ave,"{'latitude': 40.7122917175293, 'longitude': -73.8961334228516}",28,4,11379,chinese
chinese,,,,,,,
AeLz0uoZH3hxmkcXlwUIGg,Yip's,18 Beaver St,"{'latitude': 40.70482, 'longitude': -74.01238}",108,3.5,10004,chinese
chinese,,,,,,,
j9LAlbSiqGlvfAOt8LRRzQ,New Kam Lai,514 Amsterdam Ave,"{'latitude': 40.78701, 'longitude': -73.975899}",57,2.5,10024,chinese
chinese,,,,,,,
jY24wzoHi-DSHYSybWao7w,Ting Hua New Kitchen,351 Smith St,"{'latitude': 40.679817, 'longitude': -73.99488}",48,3,11231,chinese
chinese,,,,,,,
RgIFYmjtBp5k90AK1jP7Zw,Peking Express Chinese Rest,13412 Rockaway Blvd,"{'latitude': 40.6743, 'longitude': -73.804}",47,3.5,11420,chinese
chinese,,,,,,,
nznIq087BJUN1fLtPQ0Xww,Lagman House,2612 E 14th St,"{'latitude': 40.58756, 'longitude': -73.95548}",122,4.5,11235,chinese
chinese,,,,,,,
9gktK6DNHb3k0y-o6nP7pA,J's Wong,717 Franklin Ave,"{'latitude': 40.67402, 'longitude': -73.95661}",66,3.5,11238,chinese
chinese,,,,,,,
i9OqZT0dLMPC1TbMtyaIWQ,The Noodle,370 Malcolm X Blvd,"{'latitude': 40.81002, 'longitude': -73.94352}",58,4.5,10027,chinese
chinese,,,,,,,
5FbVGhTO8U4wh0AATsN9tA,Wan's Garden,6826 Forest Ave,"{'latitude': 40.702864, 'longitude': -73.901421}",26,4,11385,chinese
chinese,,,,,,,
NXg-oNpx0GYNiErdHb8L5A,Awesum Dimsum,160 E 23rd St,"{'latitude': 40.7388534, 'longitude': -73.98367370212858}",128,5,10010,chinese
chinese,,,,,,,
bgnM6uy66zupYzb4QdL3vA,108 Food Dried Hot Pot,2794 Broadway,"{'latitude': 40.80271, 'longitude': -73.96738}",149,3.5,10025,chinese
chinese,,,,,,,
E_V_pCjtbvdniE8ECOMg3Q,Great Wall Chinese Restaurant,87-12 Astoria Blvd,"{'latitude': 40.7638765, 'longitude': -73.8816184}",22,4,11369,chinese
chinese,,,,,,,
v_AUy42FBfZfWJqln-qa1g,China Doll,2526 Linden Blvd,"{'latitude': 40.66714, 'longitude': -73.870506}",7,4.5,11208,chinese
chinese,,,,,,,
MwmXUth8tZBJ0cqg_ouzog,Lucky Star Chinese Restaurant,1924 Cross Bronx Expy,"{'latitude': 40.832484, 'longitude': -73.859553}",38,3.5,10472,chinese
chinese,,,,,,,
2tR7d61tBGNlGaJRYvrN0Q,Dumplings & Things,45-26 46th St,"{'latitude': 40.7425888323281, 'longitude': -73.9189697784327}",174,3.5,11104,chinese
chinese,,,,,,,
Xcx72D-DzpQ6o_ATEkpH5A,Ye Garden,71-02 Fresh Pond Rd,"{'latitude': 40.70169, 'longitude': -73.8952}",23,3.5,11385,chinese
chinese,,,,,,,
W-i6X2KWxRjsG05CgIM9ow,Hardee,771 Saratoga Ave,"{'latitude': 40.6618899485811, 'longitude': -73.9153899997473}",9,4.5,11212,chinese
chinese,,,,,,,
0ng8qzjd2ExoXJ4CuDwyWw,Lucky Star,807 Southern Blvd,"{'latitude': 40.816918, 'longitude': -73.896069}",1,5,10459,chinese
chinese,,,,,,,
9FwX2ye1eCxnPVoQOHHr3g,East Wind Snack Shop,471 16th St,"{'latitude': 40.6603409, 'longitude': -73.9799505}",206,4,11215,chinese
chinese,,,,,,,
5sG_S51rleFhCKLgQpXc_g,New Sunny East 88,1680 1st Ave,"{'latitude': 40.777902, 'longitude': -73.94825}",70,3.5,10128,chinese
chinese,,,,,,,
cJgOTr_PbcGE53-n8B-g1Q,Joe's Steam Rice Roll,36 St Marks Pl,"{'latitude': 40.72863, 'longitude': -73.98805}",77,4,10003,chinese
chinese,,,,,,,
NgY0RmhbpgAYb5t1jWT3OA,Yaso Tangbao,289 Mercer St,"{'latitude': 40.730208, 'longitude': -73.994044}",41,4,10003,chinese
chinese,,,,,,,
rN347NNwQ0hDSlbedzI9BQ,Kai Sushi Asian Fusion,1475 Williamsbridge Rd,"{'latitude': 40.84362, 'longitude': -73.84565}",243,4,10461,chinese
chinese,,,,,,,
iQKKS_QwYcgrjFISuDClqQ,Good Joy,216 Dekalb Ave,"{'latitude': 40.68942, 'longitude': -73.97067}",27,3,11205,chinese
chinese,,,,,,,
gcEMZjjqy5Ucnv_5Pv-q1g,Tasty Hand Pulled Noodles II,648 9th Ave,"{'latitude': 40.760537, 'longitude': -73.990782}",306,4,10036,chinese
chinese,,,,,,,
aije_BqBVVl-6T13QsnRqQ,August Gatherings,266 Canal St,"{'latitude': 40.7186556, 'longitude': -74.0011004}",256,3.5,10013,chinese
chinese,,,,,,,
reIlBT2vdVkjqztXP73Vug,Xing & Hui Linda's Kitchen,4006 E Tremont Ave,"{'latitude': 40.82022, 'longitude': -73.81824}",9,4,10465,chinese
chinese,,,,,,,
za9mYaRVWkwKkQfjRgvU0g,Taiwan Bear House,11 Pell St,"{'latitude': 40.7147185237041, 'longitude': -73.9977966218067}",309,4,10013,chinese
chinese,,,,,,,
8D-_5pTo_ebKnBWaOT4X2Q,Mayflower Chinese Restaurant,1151 Castleton Ave,"{'latitude': 40.634538, 'longitude': -74.12074}",5,4,10310,chinese
chinese,,,,,,,
g_5V15Xp1OvB1QXuGMstYA,Chef Yu,520 8th Ave,"{'latitude': 40.75365, 'longitude': -73.99217}",581,3,10018,chinese
chinese,,,,,,,
HoU-pi4U4EK-AwkTxNCAEg,Lisa's Dumplings,57th St & 8th Ave,"{'latitude': 40.7689469190942, 'longitude': -73.9824067136363}",53,4,10019,chinese
chinese,,,,,,,
To_cXGhJEjw3NT4v8mzFxg,Triple 8,736 East 152nd St,"{'latitude': 40.8156899, 'longitude': -73.9074}",4,3.5,10455,chinese
chinese,,,,,,,
TjB0wn5MyHM5rDMBCSCnfw,Old Peking,746 Montgomery St,"{'latitude': 40.7255268, 'longitude': -74.0683028}",41,4,7306,chinese
chinese,,,,,,,
_7rU61c3WTVfPS_-FNup8g,J J Chan's Garden,7521 31st Ave,"{'latitude': 40.7593470534684, 'longitude': -73.89224166101121}",122,3.5,11370,chinese
chinese,,,,,,,
PWo2Hs_AOImd4lCmyIBTXg,Kingwuu,131 Walker St,"{'latitude': 40.717301, 'longitude': -73.999781}",2,5,10013,chinese
chinese,,,,,,,
TAm8Eauo0NQNHpjOAWXo2A,Teng Dragon,2260 1st Ave,"{'latitude': 40.7961006164551, 'longitude': -73.9349899291992}",21,3,10035,chinese
chinese,,,,,,,
3LTl3k2e8AEoCqviKq9yWQ,Yaso TangBao,30 Hudson St,"{'latitude': 40.7131952, 'longitude': -74.0344583}",14,4.5,7302,chinese
chinese,,,,,,,
TxaxeiUqQqcFrWrerNqgXw,No 1 Chinese Restaurant,265 1st Ave,"{'latitude': 40.732437, 'longitude': -73.982139}",45,2.5,10003,chinese
chinese,,,,,,,
CIV1wpkbmpdMPDCl1lNWhQ,Wing Wah Restaurant,9812 Metropolitan Ave,"{'latitude': 40.710773, 'longitude': -73.85427}",44,4,11375,chinese
chinese,,,,,,,
02vk_9R9iv22JBft8KpIxQ,Mama’s Kitchen 老地方,82-02 45th Ave,"{'latitude': 40.7415872384194, 'longitude': -73.8827377181548}",15,4.5,11373,chinese
chinese,,,,,,,
OUXpyNFn4XY-2cNyURHCQw,Yummy Yummy Chinese Restaurant,13206 Crossbay Blvd,"{'latitude': 40.6765460997353, 'longitude': -73.8440620312661}",36,3,11417,chinese
chinese,,,,,,,
jWuUibgnTGsJibOrr6UUSw,Haidilao Hotpot,138-23 39th Ave,"{'latitude': 40.76099, 'longitude': -73.827853}",1065,4.5,11354,chinese
chinese,,,,,,,
c1HgKFOT4Cc7TqWQD5mQBQ,Cheong Fun Cart,159 Hester St.,"{'latitude': 40.7176279773311, 'longitude': -73.9963736857056}",82,4.5,10013,chinese
chinese,,,,,,,
EYpS39ad-GfC5l2F7PwZig,Jade Asian Bistro,331 New Dorp Ln,"{'latitude': 40.571574, 'longitude': -74.1113}",197,4,10306,chinese
chinese,,,,,,,
D1pXSDT0FAlsZ6Z7E_Sc3Q,Grand China,6942 Grand Ave,"{'latitude': 40.72645, 'longitude': -73.893997}",11,3.5,11378,chinese
chinese,,,,,,,
